400	6
0.733	1.560	0.060	0.091	0.161	0.211
0.898	0.697	0.613	0.362	0.047	0.337
1.218	1.720	1.035	0.030	0.277	0.076
1.063	1.105	0.961	0.634	0.050	0.193
0.240	1.700	0.320	0.048	0.033	0.378
0.781	0.538	0.903	0.256	0.172	0.341
1.242	0.952	0.312	0.740	0.164	0.220
0.004	0.972	0.665	0.626	0.000	0.000
0.194	1.769	0.868	0.569	0.178	0.362
0.388	1.479	1.274	0.492	0.153	0.004
1.036	0.835	0.587	0.437	0.220	0.307
1.241	0.608	0.429	0.560	0.048	0.007
1.024	1.677	1.039	0.309	0.040	0.103
1.227	0.594	0.901	0.213	0.274	0.072
0.530	0.710	0.544	0.752	0.214	0.299
0.383	0.862	0.737	0.732	0.242	0.126
0.178	0.194	0.640	0.064	0.118	0.138
0.054	0.137	0.846	0.549	0.090	0.298
1.199	0.355	0.017	0.434	0.175	0.064
0.279	1.556	0.050	0.087	0.263	0.320
1.194	0.484	0.705	0.337	0.086	0.095
1.023	1.172	0.785	0.151	0.291	0.030
0.613	0.808	1.148	0.376	0.012	0.353
0.856	0.933	1.163	0.391	0.243	0.143
1.134	0.833	0.847	0.489	0.265	0.071
0.604	1.672	0.941	0.023	0.148	0.199
0.426	0.639	1.282	0.288	0.297	0.333
0.785	1.459	0.120	0.431	0.159	0.318
0.636	1.752	1.179	0.598	0.002	0.335
2.657	5.447	2.585	1.296	1.342	0.966
0.180	0.414	0.283	0.453	0.050	0.051
1.975	3.283	1.942	1.522	1.174	0.987
0.713	1.007	0.854	0.079	0.262	0.070
0.749	1.610	0.673	0.691	0.142	0.096
1.258	1.009	0.925	0.584	0.165	0.202
1.235	1.014	0.307	0.312	0.167	0.192
0.902	0.913	1.038	0.748	0.288	0.223
0.853	0.535	1.096	0.238	0.002	0.101
0.778	1.446	1.038	0.342	0.042	0.145
0.396	1.243	0.309	0.747	0.184	0.304
0.548	0.465	1.106	0.338	0.153	0.314
0.932	0.684	1.272	0.653	0.215	0.178
0.000	0.000	0.000	0.000	0.000	0.000
0.532	1.370	1.196	0.487	0.112	0.162
0.703	0.106	0.305	0.794	0.036	0.188
0.695	0.617	0.792	0.424	0.289	0.145
1.059	1.716	0.831	0.571	0.110	0.282
1.967	4.032	1.914	0.960	0.993	0.715
1.038	1.196	0.358	0.766	0.293	0.364
2.014	3.279	2.163	1.098	1.182	0.672
0.562	1.141	0.988	0.288	0.231	0.084
0.000	0.000	0.000	0.000	0.000	0.000
0.100	1.645	0.747	0.684	0.048	0.382
0.400	0.539	0.898	0.286	0.183	0.192
1.014	1.635	1.205	0.506	0.103	0.120
0.194	1.531	1.098	0.195	0.025	0.286
1.038	1.001	0.951	0.117	0.173	0.225
0.830	0.168	0.055	0.605	0.122	0.063
1.056	1.781	0.744	0.572	0.023	0.123
0.917	0.068	1.275	0.423	0.258	0.075
0.839	1.600	0.687	0.219	0.243	0.335
0.732	0.109	0.806	0.592	0.238	0.228
0.000	0.000	0.000	0.000	0.000	0.000
0.625	1.840	1.077	0.052	0.032	0.126
1.222	1.422	0.841	0.378	0.256	0.169
0.429	0.873	0.973	0.250	0.113	0.064
0.516	0.576	0.103	0.728	0.096	0.329
0.000	0.000	0.000	0.295	0.019	0.085
0.088	1.532	0.391	0.153	0.075	0.328
0.872	1.820	0.924	0.145	0.102	0.162
0.997	0.953	0.916	0.060	0.020	0.137
1.128	1.865	0.340	0.219	0.257	0.047
0.375	0.318	0.449	0.786	0.163	0.225
0.161	0.208	1.231	0.797	0.138	0.080
1.068	0.659	0.259	0.327	0.188	0.374
0.628	1.148	1.169	0.445	0.195	0.137
0.140	0.679	0.564	0.182	0.035	0.066
1.035	0.760	0.381	0.073	0.170	0.268
0.005	1.834	0.439	0.238	0.284	0.045
0.265	1.069	1.208	0.786	0.108	0.028
0.187	0.718	1.252	0.323	0.192	0.281
0.383	1.008	0.933	0.751	0.231	0.060
0.846	0.288	0.624	0.230	0.020	0.326
0.905	1.882	1.257	0.698	0.273	0.388
0.005	0.023	0.278	0.039	0.105	0.274
0.138	0.731	0.438	0.031	0.218	0.262
0.446	0.531	0.578	0.151	0.223	0.051
0.110	0.150	0.292	0.646	0.217	0.159
1.235	1.582	0.749	0.075	0.107	0.393
0.491	1.760	0.569	0.219	0.227	0.371
0.901	0.680	0.918	0.531	0.251	0.115
0.488	1.497	0.677	0.377	0.199	0.390
0.307	0.771	1.197	0.105	0.089	0.384
1.294	0.262	1.018	2.000	0.009	0.099
0.716	0.990	1.079	0.752	0.218	0.170
0.598	1.670	0.007	0.149	0.263	0.257
0.716	1.879	1.250	0.557	0.226	0.383
0.401	0.130	0.537	0.416	0.275	0.018
0.965	0.077	0.798	0.533	0.170	0.035
1.135	0.312	0.178	0.038	0.012	0.354
0.149	1.421	1.127	0.752	0.218	0.011
0.394	1.405	1.017	0.148	0.286	0.009
0.142	1.281	0.581	0.390	0.218	0.354
1.278	1.704	0.454	0.262	0.054	0.364
0.435	1.754	0.374	0.665	0.085	0.104
0.320	0.457	0.269	0.648	0.056	0.380
1.289	0.896	0.846	0.268	0.000	0.000
0.400	0.146	1.191	0.451	0.107	0.193
0.291	0.689	0.891	0.104	0.285	0.207
1.138	1.251	0.887	0.100	0.031	0.303
0.732	1.002	0.733	0.178	0.263	0.148
1.053	1.820	0.407	0.538	0.247	0.289
0.099	0.562	0.867	0.651	0.174	0.255
1.138	1.641	1.203	0.243	0.270	0.014
0.511	0.625	0.319	0.738	0.108	0.372
0.775	0.520	0.731	0.351	0.126	0.201
0.120	0.395	0.673	0.364	0.251	0.204
0.286	0.269	0.855	0.140	0.241	0.087
0.959	1.339	0.649	0.425	0.250	0.085
0.600	1.488	0.511	0.149	0.291	0.199
1.197	1.817	1.115	0.461	0.258	0.225
0.478	1.423	0.444	0.637	0.011	0.187
1.155	1.039	0.423	0.736	0.267	0.353
0.925	0.742	0.791	0.038	0.060	0.245
0.468	1.218	1.071	0.107	0.079	0.284
0.993	0.348	0.117	0.696	0.092	0.159
0.156	0.001	0.386	0.525	0.237	0.082
1.084	1.411	0.358	0.468	0.165	0.369
1.794	3.678	1.746	0.875	0.906	0.652
0.916	0.292	1.130	0.525	0.139	0.205
1.193	1.796	1.209	0.445	0.208	0.379
1.321	3.862	2.003	1.329	1.188	0.790
0.246	1.202	0.873	0.459	0.098	0.161
0.678	1.067	0.962	0.153	0.230	0.175
0.755	0.676	0.280	0.088	0.083	0.116
0.027	0.310	0.663	0.371	0.132	0.075
0.185	0.841	0.526	0.500	0.295	0.291
0.161	0.930	0.390	0.340	0.204	0.182
1.018	0.374	0.256	0.451	0.094	0.363
0.556	1.105	0.043	0.305	0.198	0.053
0.155	0.489	0.004	0.389	0.111	0.307
0.000	0.000	0.000	0.000	0.000	0.000
0.369	1.843	0.138	0.504	0.263	0.369
0.224	1.454	0.455	0.525	0.226	0.231
0.249	0.670	1.224	0.335	0.272	0.121
0.118	0.111	1.233	0.452	0.252	0.202
1.789	3.667	1.741	0.873	0.904	0.651
1.250	0.234	0.250	0.075	0.237	0.303
0.220	1.306	0.008	0.468	0.100	0.085
2.222	3.530	1.405	1.728	1.034	0.710
0.000	0.000	0.000	0.000	0.000	0.000
1.135	0.253	0.715	0.131	0.255	0.117
1.004	0.818	0.445	0.090	0.170	0.277
0.304	0.674	1.049	0.031	0.231	0.009
0.802	0.988	1.269	0.660	0.083	0.350
1.008	1.605	1.071	0.012	0.149	0.320
0.296	1.645	0.593	0.356	0.151	0.116
0.931	1.831	0.153	0.474	0.227	0.226
0.835	1.617	0.834	0.105	0.018	0.369
0.549	0.769	0.708	0.766	0.291	0.040
0.310	1.238	0.460	0.544	0.131	0.123
0.000	0.000	0.000	0.000	0.000	0.000
0.317	0.355	0.907	0.370	0.192	0.111
0.425	0.132	0.604	0.786	0.096	0.244
1.291	0.959	0.901	0.529	0.152	0.349
0.481	1.506	1.172	0.282	0.046	0.194
0.000	0.000	0.000	0.257	0.152	0.195
0.065	0.963	0.842	0.152	0.034	0.024
0.986	0.090	0.243	0.243	0.107	0.261
1.040	1.681	0.811	0.763	0.183	0.179
0.850	1.622	1.219	0.290	0.210	0.282
0.823	0.837	0.348	0.346	0.297	0.036
0.980	0.284	0.296	0.386	0.130	0.158
1.184	0.649	0.287	0.441	0.186	0.332
0.704	0.374	0.778	0.539	0.109	0.248
0.233	1.069	0.239	0.657	0.141	0.259
0.282	1.329	0.110	0.540	0.024	0.185
0.668	0.065	0.045	0.054	0.229	0.120
0.059	1.255	0.284	0.169	0.054	0.282
0.489	1.478	1.188	0.456	0.099	0.394
0.097	0.422	0.431	0.033	0.280	0.138
0.110	0.101	0.269	0.637	0.069	0.126
0.687	1.134	0.042	0.174	0.023	0.119
1.140	0.508	0.256	0.312	0.208	0.375
0.918	0.705	0.801	0.181	0.217	0.234
0.967	1.821	1.201	0.074	0.217	0.117
1.295	0.214	0.409	0.319	0.298	0.123
0.483	0.468	0.633	0.768	0.158	0.276
0.680	0.396	0.030	0.374	0.188	0.175
0.387	0.190	0.233	0.421	0.170	0.116
0.207	1.739	0.468	0.722	0.277	0.028
0.153	1.306	0.710	0.261	0.173	0.018
1.220	0.010	1.126	3.000	0.010	0.144
0.915	0.902	0.520	0.501	0.103	0.213
1.064	0.412	0.132	0.106	0.082	0.072
0.358	0.429	0.599	0.625	0.118	0.065
1.148	1.153	0.230	0.444	0.037	0.143
1.007	1.046	0.239	0.410	0.157	0.131
1.005	1.113	0.456	0.071	0.013	0.082
0.912	0.648	0.319	0.660	0.280	0.064
1.220	0.743	0.775	0.102	0.158	0.046
0.291	1.237	0.268	0.396	0.039	0.218
0.723	1.483	0.365	0.517	0.244	0.245
0.277	1.520	0.333	0.608	0.011	0.387
0.005	0.222	0.636	0.108	0.077	0.275
0.086	1.470	0.673	0.267	0.000	0.000
0.904	1.141	1.204	0.079	0.044	0.003
0.899	0.782	0.153	0.218	0.174	0.135
0.371	0.045	0.347	0.319	0.081	0.376
1.105	0.403	0.432	0.300	0.147	0.166
0.734	1.723	0.343	0.770	0.225	0.257
0.817	0.397	0.156	0.043	0.019	0.086
1.071	1.433	0.613	0.575	0.218	0.213
0.752	0.334	0.830	0.690	0.196	0.212
0.197	1.839	1.209	0.504	0.275	0.087
1.010	0.736	0.621	0.182	0.011	0.124
1.120	1.081	0.800	0.321	0.160	0.108
0.033	1.597	1.072	0.400	0.273	0.021
